Date,1688.T,8001.T,ADM,AGRO,AGRO3.SA,BG,CF,DBA,FDP,INGR,KRBL.NS,MOS,NTR,VC2.SI,VFF,YAR.OL,Futures
2023-03-22,609.0999755859375,766.498046875,69.73860931396484,7.029623031616211,19.58909797668457,87.59490966796875,66.3439712524414,17.530961990356445,26.59425163269043,90.26670837402344,352.9747314453125,40.35232925415039,67.3895263671875,1.2480361461639404,0.8650000095367432,377.568359375,1725.5
2023-03-23,601.0,767.0505981445312,68.07147979736328,6.992866516113281,19.193927764892578,85.67156219482422,65.23497009277344,17.43341827392578,26.260356903076172,90.46975708007812,347.9971008300781,39.44378662109375,66.35652160644531,1.281996250152588,0.8399999737739563,375.7415466308594,1756.0
2023-03-24,591.2999877929688,759.8665161132812,69.41242218017578,7.075567722320557,19.363285064697266,86.02875518798828,64.58262634277344,17.699443817138672,26.892045974731445,92.46337890625,334.9673156738281,38.9023323059082,65.03355407714844,1.265015959739685,0.8429999947547913,364.365478515625,1788.0
2023-03-27,603.9000244140625,771.103271484375,70.44532012939453,7.369617938995361,19.952007293701172,87.76893615722656,65.10449981689453,17.8679256439209,27.298137664794922,92.5833511352539,325.8415832519531,39.71909713745117,65.70410919189453,1.2735061645507812,0.8119999766349792,366.8565673828125,1783.5
2023-03-28,611.0,780.866455078125,71.170166015625,7.4523186683654785,20.677827835083008,88.4741439819336,65.4865951538086,17.94773292541504,27.24399185180664,93.74629974365234,326.28082275390625,40.058658599853516,65.37788391113281,1.265015959739685,0.800000011920929,368.1851501464844,1774.5
2023-03-29,620.0,789.7085571289062,71.56884002685547,7.489075183868408,19.790714263916016,88.84051513671875,67.37841796875,17.841323852539062,27.108631134033203,93.96781158447266,343.5074462890625,41.471954345703125,65.88533020019531,1.3074662685394287,0.8100000023841858,374.7450866699219,1770.5
2023-03-30,629.0,799.2705078125,72.00372314453125,7.52583122253418,19.443933486938477,87.32014465332031,66.98697662353516,18.00980567932129,27.16277503967285,93.58939361572266,343.5074462890625,41.53618621826172,66.34172058105469,1.290486216545105,0.828000009059906,379.56121826171875,1760.0
2023-03-31,623.5,806.3950805664062,72.17588806152344,7.433940887451172,19.435869216918945,87.48500061035156,67.55547332763672,18.116214752197266,27.171798706054688,94.55606079101562,337.5049133300781,42.10518264770508,67.40968322753906,1.3329365253448486,0.8299999833106995,376.9040222167969,1741.5
2023-04-03,642.0,807.33251953125,72.86447143554688,7.52583122253418,19.193927764892578,88.52909851074219,68.6551513671875,18.133949279785156,27.38838005065918,95.28104400634766,340.3841857910156,42.72923278808594,67.67439270019531,1.3499165773391724,0.7710000276565552,377.7344055175781,1708.0
2023-04-04,638.5999755859375,806.0201416015625,71.92220306396484,7.3971848487854,19.387481689453125,86.5599594116211,67.90962219238281,18.04527473449707,27.108631134033203,93.99838256835938,340.3841857910156,42.38968276977539,66.67032623291016,1.3329365253448486,0.777999997138977,374.7450866699219,1679.0
2023-04-05,622.0,777.3341674804688,71.94937133789062,7.2593488693237305,18.67778778076172,84.48091125488281,68.17988586425781,18.133949279785156,27.523740768432617,94.69548034667969,336.9681396484375,42.48145294189453,65.20073699951172,1.3414264917373657,0.75,372.0048828125,1683.0
2023-04-06,621.4000244140625,770.3970336914062,71.34231567382812,7.2777276039123535,18.984249114990234,84.68241119384766,66.59558868408203,18.311298370361328,27.307161331176758,94.50029754638672,338.57855224609375,40.07701110839844,62.079002380371094,1.3329365253448486,0.7799999713897705,372.0048828125,1663.5
2023-04-10,627.2999877929688,773.2092895507812,72.52924346923828,7.38799524307251,19.363285064697266,86.24856567382812,68.69241333007812,18.355636596679688,27.171798706054688,94.52816009521484,335.0649108886719,41.21499252319336,64.9816665649414,1.3753867149353027,0.7829999923706055,372.0048828125,1641.0
2023-04-11,633.5999755859375,796.2706909179688,73.74334716796875,7.884203910827637,19.63748550415039,87.21025085449219,72.28035736083984,18.479778289794922,27.018388748168945,94.38875579833984,335.6505432128906,43.04126739501953,66.90766143798828,1.3753867149353027,0.8199999928474426,381.5541076660156,1695.5
2023-04-12,632.5999755859375,810.5198974609375,73.48965454101562,8.215009689331055,20.07297706604004,86.57827758789062,71.81438446044922,18.417709350585938,27.298137664794922,94.3980484008789,335.406494140625,42.912776947021484,65.91272735595703,1.3753867149353027,0.8009999990463257,383.2978820800781,1755.0
